word,word_lang,word_ipa,word_ipa_rhyme,word_en,word_ja,pair_word,pair_word_lang,pair_word_ipa,pair_word_ipa_rhyme,pair_word_en,pair_word_ja,rhyme_type,match_ipa_rhyme,pos,syllable
沼泽地,zh-cn,/ʈʂɑʊ˨˩˦ tsɤ˧˥ ti˥˩/,ɑʊboy,wetlands,湿地,ironi,id,/ironi/,yoy,irony,アイロニー,kyaku,oy,noun,3
enaguas,es,/enaɣwas/,øɶɶb,petticoat,ペチコート,chipotasse,fr,/ʃipɔtas/,yɔɶb,chipotasse,チポタス,kyaku,ɶb,noun,3
ペチコート,ja,/petɕikoːto/,øbyoo,petticoat,ペチコート,valtiomuoto,fi,/ˈvɑltioˌmuoto/,ɑbyouoo,state,州,kyaku,oo,noun,4
muodostus,fi,/ˈmuodostus/,uoobub,formation,形成,النفوع,ar,/aːlnafuːʕ/,ɶbɶub,Bouquets,花束,kyaku,ub,noun,3
formare,ro,/formare/,oɶø,formation,形成,éclaté,fr,/eklate/,øbɶø,bursts,バースト,kyaku,ɶø,noun,3
corduroy,en,/ˈkɔɹdɝˌɔɪ/,ɔəɔʏ,corduroy,コーデュロイ,bomberont,fr,/bɔ̃bəʁɔ̃/,ɔəɔ,will bomber,爆撃者になります,to,əɔ,verb,3
apartament,ro,/apartament/,ɶɶɶømb,apartment,アパート,agamanya,id,/agamaɲa/,ɶɶɶɶ,His religion,彼の宗教,to,ɶɶ,noun,4
appartement,fr,/apaʁtəmɑ̃/,ɶɶbəɑ,apartment,アパート,放ち出で,ja,/hanatɕiide/,ɶɶbyyø,Uniformly,放ち出で,to,ɶb,adjective,4
重大,ja,/dʑɯɯdai/,buuɶy,Serious,重大,canaris,fr,/kanaʁi/,ɶɶy,canary,カナリア,kyaku,ɶy,adjective,3
important,ro,/important/,ymoɶmb,important,重要,cây thuốc phiện,vi,/kɤ̆j˧˥ tʰuək˦˥ fiəŋ˨ˀ˩ʔ/,obuəbyəmb,poppy,ポピー,kyaku,mb,adjective,3
merkitsevä,fi,/ˈmerkitˌsevæ/,øybøæ,significant,重要,veiklulegur,is,/veihklʏlɛɣʏr/,øybʏœʏ,weak,弱い,to,yb,adjective,4
commission,en,/kəˈmɪʃən/,əʏəm,commission,手数料,Nachklängen,de,/ˈnaxˌklɛŋən/,ɶbbœəm,Sewing,縫い,kyaku,əm,noun,3
手数料,ja,/tesɯɯɾjoɯ/,øuuou,commission,手数料,纵情歌舞,zh-cn,/tsʊŋ˥˩ tɕʰɪŋ˧˥ kɤ˥˥ u˨˩˦/,bʊmbbʏmou,Prostitution,売春,kyaku,ou,noun,4
comisión,es,/komiˈsjon/,oybom,commission,手数料,無一文,ja,/mɯitɕimoɴ/,uybyom,Silent,無一文,kyaku,om,noun,3
komissio,fi,/ˈkomisˌsio/,oybyo,commission,手数料,codiciase,es,/koðiθjase/,oybɶø,covered,カバーされています,to,yb,noun,4
mengarungi,id,/məŋaruŋi/,əɶuy,wading,ウェーディング,băiatului,ro,/bəjatuluj/,əɶuu,boy,男の子,to,ɶu,noun,4
suudella,fi,/ˈsuudellɑ/,uuøbɑ,kiss,接吻,pétrifiant,fr,/petʁifjɑ̃/,øbybɑ,petrifying,石化,kyaku,bɑ,verb,3
gráðugur,is,/krauːðʏɣʏr/,bɶuʏʏ,greedy,よく深い,granulat,ro,/ɡranulat/,bɶuɶb,granulated,粒状,to,ɶu,adjective,3
燃烧,zh-cn,/ʐan˧˥ ʂɑʊ˥˥/,ɶmɑʊ,combustion,燃焼,bandagiert,de,/bandɑˈgiːɾt/,ɶmɑyb,ribbon,リボン,to,mɑ,verb,3
ardere,ro,/ardere/,ɶøø,combustion,燃焼,maantiede,fi,/ˈmɑɑntiede/,ɑɑmyøø,geography,地理,kyaku,øø,noun,3
Verbrennung,de,/fɛːɐ̯ˈbrɛnnʊŋ/,œɐbœmʊm,combustion,燃焼,metrodome,en,/ˈmɛtɹəˌdoʊm/,œbəoʊm,metrodome,メトロドーム,kyaku,ʊm,noun,3
susurro,es,/susuro/,uuo,whisper,ささやきます,uumoilla,fi,/ˈuumoillɑ/,uuoybɑ,have a feeling,気持ちがあります,to,uo,noun,3
chuchotement,fr,/ʃyʃɔtmɑ̃/,yɔbɑ,whisper,ささやきます,Bürokrat,de,/ˈbyːɾɔkɾɑt/,yɔbɑb,bureaucrat,官僚,to,ɔbɑ,noun,3
탈출하다,ko,/tʰa̠ɭt͡ɕʰuɾɦa̠da̠/,bɶbbuɶɶ,to escape,脱出する,diagnostiquais,fr,/djagnɔstikɛ/,bɶbɔbyœ,diagnosed,診断,to,ɶb,verb,4
逃脱,zh-cn,/tʰɑʊ˧˥ tʰuɔ˥˥/,bɑʊbuɔ,Escape,エスケープ,scarpulla,en,/ˌskɑɹˈpʊɫə/,bɑʊə,scarpulla,スカルプラ,to,ɑʊ,verb,3
エスケープ,ja,/esɯkeːpɯ/,øuøu,escape,エスケープ,기술제휴,ko,/kisʰuɭd͡ʑe̞ʝju/,ybubøu,Technology alliance,テクノロジーアライアンス,kyaku,øu,noun,4
هرب,ar,/haraba/,ɶɶɶ,to flee,逃げる,墙旮旯,zh-cn,/tɕʰjɑŋ˧˥ ka˥˥ la˧˥/,bbɑmɶɶ,Wall,壁,kyaku,ɶɶ,verb,3
الحمر,ar,/aːlħumar/,ɶbuɶ,Red,赤,farfouiller,fr,/faʁfuje/,ɶbuø,rummage,rummage,to,bu,noun,3
sincronizare,ro,/sinkronizare/,ymboyɶø,timing,タイミング,nhịn như nhịn cơm sống,vi,/ɲin˨ˀ˩ʔ ɲɯ˧˥ ɲin˨ˀ˩ʔ kɤm˧˥ ʂoŋ͡m˩˧/,ymbuymbomomm,fasting like a living rice,生きているご飯のように断食,to,mb,noun,5
tímasetning,is,/tʰiːmasɛhtniŋk/,byɶœbymb,date,日にち,citarasa,id,/tʃitarasa/,byɶɶɶ,taste,味,to,yɶ,verb,4
kesurupan,id,/kəsurupan/,əuuɶm,trance,トランス,rafmagnsveitan,is,/ravmaksveiːtan/,ɶbɶbbøyɶm,utility,効用,kyaku,ɶm,noun,4
トランス,ja,/toɾaɴsɯ/,oɶmu,Trance,トランス,ككندر,ar,/kakundur/,ɶumu,Alexander,アレクサンダー,kyaku,mu,noun,3
发呆,zh-cn,/fa˥˥ taɪ˥˥/,ɶɶʏ,daze,デイズ,Bonsai,de,/ˈbɔn.zaɪ/,ɔmɶʏ,bonsai,盆栽,kyaku,ɶʏ,verb,3
loistokas,fi,/ˈloistokɑs/,oyboɑb,brilliant,素晴らしい,codice,ro,/koditʃe/,oybø,corpus,コーパス,to,yb,adjective,3
